,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
77,17.0,93782-12540:Minnesota Vikings,93782-41235:Jake Elliott,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,PHI,PHI,MIN,Yes,3:2
78,18.0,93782-12545:Philadelphia Eagles,93782-41235:Jake Elliott,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,PHI,PHI,PHI,MIN,Yes,4:1
79,16.0,93782-12540:Minnesota Vikings,93782-129210:Jordan Addison,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
80,16.0,93782-12540:Minnesota Vikings,93782-12545:Philadelphia Eagles,93782-69531:Jalen Hurts,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,PHI,PHI,MIN,Yes,3:2
81,17.0,93782-22038:Kirk Cousins,93782-63907:Josh Oliver,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
82,18.0,93782-129210:Jordan Addison,93782-71706:T.J. Hockenson,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
83,18.0,93782-41235:Jake Elliott,93782-72776:Alexander Mattison,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
84,17.0,93782-12545:Philadelphia Eagles,93782-72776:Alexander Mattison,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,PHI,MIN,PHI,PHI,MIN,Yes,3:2
85,17.0,93782-129210:Jordan Addison,93782-72776:Alexander Mattison,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
86,18.0,93782-71706:T.J. Hockenson,93782-72776:Alexander Mattison,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
87,17.0,93782-22038:Kirk Cousins,93782-43433:Boston Scott,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,PHI,PHI,PHI,MIN,Yes,3:2
88,19.0,93782-22038:Kirk Cousins,93782-63855:K.J. Osborn,93782-72846:A.J. Brown,93782-73687:Quez Watkins,93782-85671:Justin Jefferson,MIN,MIN,PHI,PHI,MIN,Yes,2:3
