,0,1,2,3,4,5,Team1,Team2,Team3,Team4,Team5,keep,team1_team2_count
55,18.0,93784-129315:Anthony Richardson,93784-24533:Mo Alie-Cox,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
56,18.0,93784-29685:Robert Woods,93784-70027:Zack Moss,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
57,19.0,93784-129315:Anthony Richardson,93784-71143:Kylen Granson,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
58,18.0,93784-129315:Anthony Richardson,93784-55042:Dalton Schultz,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
60,18.0,93784-129315:Anthony Richardson,93784-70603:Devin Singletary,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
61,18.0,93784-129305:Josh Downs,93784-129315:Anthony Richardson,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
62,18.0,93784-129291:Tank Dell,93784-129315:Anthony Richardson,93784-86055:Dameon Pierce,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
63,19.0,93784-12535:Indianapolis Colts,93784-129471:C.J. Stroud,93784-29685:Robert Woods,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,HOU,HOU,HOU,Yes,4:1
64,20.0,93784-12556:Houston Texans,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
65,20.0,93784-12535:Indianapolis Colts,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
66,18.0,93784-129305:Josh Downs,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,HOU,HOU,HOU,Yes,3:2
67,18.0,93784-129291:Tank Dell,93784-129315:Anthony Richardson,93784-29685:Robert Woods,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,IND,HOU,HOU,HOU,Yes,4:1
68,18.0,93784-129315:Anthony Richardson,93784-129471:C.J. Stroud,93784-24533:Mo Alie-Cox,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
69,19.0,93784-12556:Houston Texans,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,HOU,IND,HOU,HOU,Yes,4:1
70,17.0,93784-129305:Josh Downs,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,HOU,IND,HOU,HOU,Yes,3:2
71,17.0,93784-129291:Tank Dell,93784-129471:C.J. Stroud,93784-69213:Michael Pittman Jr.,93784-91419:Nico Collins,Ka'imi Fairbairn,HOU,HOU,IND,HOU,HOU,Yes,4:1
72,18.0,93784-129315:Anthony Richardson,93784-24533:Mo Alie-Cox,93784-69213:Michael Pittman Jr.,93784-91419:Nico Collins,Ka'imi Fairbairn,IND,IND,IND,HOU,HOU,Yes,2:3
